ward_name,constituency,latitude,longitude
Township,Kiharu,1.71742155254816,40.0728441900888
Township,Kitui Central,1.71742155254816,40.0728441900888
Township,Wajir East,1.71742155254816,40.0728441900888
Township,Mandera East,1.71742155254816,40.0728441900888
Township,West Mugirango,1.71742155254816,40.0728441900888
Arbajahan,Wajir West,2.08913796294131,39.3238167681082
Ademasajide,Wajir West,1.2149356725872,39.516417291912
Lakoley South/Basir,Eldas,1.80920937487873,39.8253650592537
Ganga,Maara,-0.256368040641435,37.7140852485205
Chogoria,Maara,-0.222681605133486,37.535544979512
MARIANI,CHUKA/IGAMBANG'OMBE,-0.347598525605206,37.7470821014047
KARINGANI,CHUKA/IGAMBANG'OMBE,-0.32147312709673,37.6590979057224
MAGUMONI,CHUKA/IGAMBANG'OMBE,-0.309322943607764,37.5402695720429
MUGWE,CHUKA/IGAMBANG'OMBE,-0.364688783860472,37.6775838170705
Kyeni North,Runyenjes,-0.388776659233928,37.5781795007715
Kyeni South,Runyenjes,-0.446745654601992,37.6481660145117
Mwea,Mbeere South,-0.801726864788701,37.3772729821169
Makima,Mbeere South,-0.813039089217208,37.5373293166299
Mbeti South,Mbeere South,-0.658408754516348,37.5453768385281
Mavuria,Mbeere South,-0.735299909634414,37.6874420406895
Kiambere,Mbeere South,-0.719450228040009,37.8236339430336
Nthawa,Mbeere North,-0.569848996102187,37.6217751057196
Kisasi,Kitui Rural,-1.59740075852683,37.9719533178799
Mulango,Kitui Central,-1.48931658272002,37.9663810008811
Kyangwithya East,Kitui Central,-1.3260360605346,38.0586451469437
Chuluni,Kitui East,-1.4542024102399,38.1330224814074
Mutomo,Kitui South,-1.83214225776075,38.18625452857
Mutha,Kitui South,-1.77562820950474,38.6905638057881
Kanziko,Kitui South,-2.00531992731158,38.3553007860383
Nyakio,Kinangop,-0.781013120866563,36.6276832489805
Githabai,Kinangop,-0.746587404533777,36.5718627975677
Magumu,Kinangop,-0.853457127411355,36.5789046946893
Geta,Kipipiri,-0.410289158442739,36.5777080430785
Karau,Ol Kalou,-0.320165079090561,36.338364290822
Mirangine,Ol Kalou,-0.192738667063499,36.2395101282701
Kaimbaga,Ol Kalou,-0.341144559861703,36.3988167157715
Gathanji,Ol Jorok,-0.0425979556572529,36.3005394185095
Gatimu,Ol Jorok,-0.022348897211632,36.3782335694701
Weru,Ol Jorok,-0.128326753860804,36.3863760900914
Central  Ward,Runyenjes,-0.0709427571753004,36.54292979749
Central,Karachuonyo,-0.0709427571753004,36.54292979749
Central,Mwingi Central,-0.0709427571753004,36.54292979749
Central,Ndaragwa,-0.0709427571753004,36.54292979749
Shamata,Ndaragwa,-0.21908192640107,36.5585890686328
Wamagana,Tetu,-0.485685311902756,36.9187740220531
Mweiga,Kieni,-0.342047172558424,36.9208169711285
Mwiyogo/Endarasha,Kieni,-0.292481436410773,36.8778492005047
Mugunda,Kieni,-0.183273388576292,36.7540611276819
Gatarakwa,Kieni,-0.333750460649171,36.7371622699063
Thegu River,Kieni,-0.285152205231089,37.0441872543667
Kabaru,Kieni,-0.260815108908871,37.1456796429934
Gakawa,Kieni,-0.0842324296185878,37.0945975612099
Ruguru,Mathira,-0.295622269714031,37.186810300503
Magutu,Mathira,-0.411878862111018,37.1414203874074
Kakuma,Turkana West,3.60955974855444,34.9018910587879
Kalobeyei,Turkana West,3.84208271050272,34.4711839305944
Nanaam,Turkana West,4.52726229736827,34.6700751460261
Lodwar Township,Turkana Central,3.2012514120418,35.6448396139785
Kanamkemer,Turkana Central,3.06589096432645,35.6684880236856
Kotaruk/Lobei,Loima,2.63584672912447,35.3080025246945
Loima,Loima,3.01257854453584,34.9174377256885
Katilu,Turkana South,2.26961215545003,35.5133224352412
Katilia,Turkana East,2.32059881568419,36.3654844987899
Lokori/Kochodin,Turkana East,1.95641060182867,36.0211049261824
Alale,Kacheliba,2.38785836484521,35.0925426222737
Chepareria,Pokot South,1.40864887861462,35.2272833308341
Batei,Pokot South,1.38663311336479,35.3408934223456
Lelan,Marakwet West,1.20456657618079,35.3081591377559
Lelan,Pokot South,1.20456657618079,35.3081591377559
Tapach,Pokot South,1.29698929667155,35.4181714327101
Lodokejek,Samburu West,0.880180587105661,36.8564944933185
Bidii,Kwanza,1.04820455199614,35.0156452228426
Tuwani,Saboti,1.02642360243244,34.9904709611866
Saboti,Saboti,0.949814631357542,34.8072712342449
Machewa,Saboti,0.891361831368935,34.8249060132453
HOSPITAL,MATHARE,1.01510742439854,35.0379366335449
Hospital,Thika Town,1.01510742439854,35.0379366335449
Hospital,Kiminini,1.01510742439854,35.0379366335449
Sikhendu,Kiminini,0.841699565849115,34.8378922760365
Sitatunga,Cherangany,1.06209917665597,35.097806228853
Sengwer,Marakwet West,1.10871109336327,35.2702408353094
Kapsowar,Marakwet West,0.951684868201581,35.561742840283
Arror,Marakwet West,0.940970252871995,35.6139582848271
Kamariny,Keiyo North,0.623534036735714,35.4784603218993
Emsoo,Keiyo North,0.786015410420832,35.5898297096309
Tambach,Keiyo North,0.641787842555283,35.5630776902549
Kapchemutwa,Keiyo North,0.763693496597366,35.5151311031331
Kaptarakwa,Keiyo South,0.452680604263424,35.516415135647
Chepkorio,Keiyo South,0.357459156936339,35.5330858573927
Metkei,Keiyo South,0.193005933276718,35.6086139380171
Songhor/Soba,Tinderet,-0.0158796786783749,35.2609803013304
Chemelil/Chemase,Tinderet,-0.0140602103639734,35.0964293825453
Kapsimotwo,Tinderet,0.0507597980958487,35.1572062766755
Kapchorua,Nandi Hills,0.0755155496846129,35.3475310125396
Kosirai,Chesumei,0.273904576983715,35.1396159411998
Kaptel/Kamoiywo,Chesumei,0.299714246518624,35.0508747721986
Kapkangani,Emgwen,0.197379959142873,34.9594517468326
Chepterwai,Mosop,0.52347541282213,34.9339632629579
Kipkaren,Mosop,0.507204594491782,35.0231058700807
Kurgung/Surungai,Mosop,0.442632356508729,34.9757003765324
Kabiyet,Mosop,0.43046935438522,35.0670081254908
Kabisaga,Mosop,0.42778462125044,35.1267720899716
Githiga,Githunguri,0.429522532869285,36.3004326061407
GITHIGA,LAIKIPIA WEST,0.429522532869285,36.3004326061407
Kapkatet,Bureti,-0.623734358805816,35.190980530936
Cheptororiet/Seretut,Belgut,-0.421618626398098,35.1953210646989
